"taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436614	Macaca tonkeana (Meyer"," 1899)	2436614	Macaca tonkeana (Meyer"," 1899)	46	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca tonkeana	2436614	VU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4266977	Microcebus griseorufus Kollman"," 1910	4266977	Microcebus griseorufus Kollman"," 1910	202	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cheirogaleidae	9419	Microcebus	2436446	Microcebus griseorufus	4266977	LC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436420	Eulemur macaco (Linnaeus"," 1766)	2436420	Eulemur macaco (Linnaeus"," 1766)	260	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Eulemur	2436417	Eulemur macaco	2436420	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786064	Nycticebus javanicus É.Geoffroy Saint-Hilaire"," 1812	5786064	Nycticebus javanicus É.Geoffroy Saint-Hilaire"," 1812	50	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lorisidae	3239561	Nycticebus	2436627	Nycticebus javanicus	5786064	CR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786190	Macaca sinica opisthomelas Hill"," 1942	5786190	Macaca sinica opisthomelas Hill"," 1942	24	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca sinica	2436613	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786036	Avahi ramanantsoavani Zaramody", Fausser, Roos, Zinner, Andriaholinirina, Rabarivola, Norscia, Tattersall & Rumpler," 2006	5786036	Avahi ramanantsoavani Zaramody", Fausser, Roos, Zinner, Andriaholinirina, Rabarivola, Norscia, Tattersall & Rumpler," 2006	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Indriidae	4827490	Avahi	2436425	Avahi ramanantsoavani	5786036	VU",,,,,,,,,,,,,,,,,,
"4266945	Varecia rubra (É.Geoffroy Saint-Hilaire"," 1812)	4266945	Varecia rubra (É.Geoffroy Saint-Hilaire"," 1812)	76	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Varecia	2436423	Varecia rubra	4266945	CR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7262047	Cercopithecus erythrogaster erythrogaster Gray"," 1866	7262047	Cercopithecus erythrogaster erythrogaster Gray"," 1866	42	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus erythrogaster	5219571	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4267064	Trachypithecus pileatus tenebricus (Hinton"," 1923)	4267064	Trachypithecus pileatus tenebricus (Hinton"," 1923)	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus pileatus	2436538	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786463	Mico humeralifer (É.Geoffroy Saint-Hilaire"," 1812)	5786463	Mico humeralifer (É.Geoffroy Saint-Hilaire"," 1812)	82	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Mico	7826251	Mico humeralifer	5786463	NT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786422	Lepilemur petteri Louis Jr.", Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo et al.," 2006	5786422	Lepilemur petteri Louis Jr.", Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo et al.," 2006	25	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lepilemuridae	4266927	Lepilemur	2436489	Lepilemur petteri	5786422	EN",,,,,,,,,,,,,,,,,,
"2436474	Saguinus fuscicollis (Spix"," 1823)	8493215	Leontocebus fuscicollis (Spix"," 1823)	165	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Leontocebus	5428933	Leontocebus fuscicollis	8493215	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3239607	Atelidae	3239607	Atelidae	11	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607					",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436519	Galago matschiei Lorenz"," 1917	2436519	Galago matschiei Lorenz"," 1917	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Galago	2436518	Galago matschiei	2436519	LC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786148	Simias concolor siberu Chasen & Kloss"," 1928	5786148	Simias concolor siberu Chasen & Kloss"," 1928	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Simias	4267129	Simias concolor	4267130	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10979206	Galago moholi moholi A.Smith"," 1836	2436522	Galago moholi A.Smith"," 1836	15	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Galago	2436518	Galago moholi	2436522	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5219559	Presbytis frontata (Müller"," 1838)	5219559	Presbytis frontata (Müller"," 1838)	24	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Presbytis	3239596	Presbytis frontata	5219559	VU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5707410	Aotus azarae infulatus (Kuhl"," 1820)	5707410	Aotus azarae infulatus (Kuhl"," 1820)	8	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Aotidae	3239574	Aotus	2436667	Aotus azarae	5707409	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827095	Propliopithecus Schlosser"," 1910	4827095	Propliopithecus Schlosser"," 1910	4	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pliopithecidae	3239599	Propliopithecus	4827095			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7262008	Presbytis chrysomelas (Müller"," 1838)	7262008	Presbytis chrysomelas (Müller"," 1838)	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Presbytis	3239596	Presbytis chrysomelas	7262008	CR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974658	Serapia eocaena Simons"," 1992	4974658	Serapia eocaena Simons"," 1992	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Proteopithecidae	4827472	Serapia	4827082	Serapia eocaena	4974658	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827090	Aegyptopithecus Simons"," 1965	4827090	Aegyptopithecus Simons"," 1965	2	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pliopithecidae	3239599	Aegyptopithecus	4827090			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974644	Karanisia clarki Seiffert et al."," 2003	4974644	Karanisia clarki Seiffert et al."," 2003	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798			Karanisia	4827338	Karanisia clarki	4974644	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4266916	Cebus albifrons unicolor Spix"," 1823	7740017	Cebus unicolor Spix"," 1823	13	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Cebus	2436635	Cebus unicolor	7740017	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786090	Alouatta fusca clamitans Cabrera"," 1940	4267229	Alouatta guariba clamitans Cabrera"," 1940	3	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Alouatta	2436647	Alouatta guariba	7262055	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4266892	Saguinus fuscicollis illigeri (Pucheran"," 1845)	9278135	Leontocebus illigeri (Pucheran"," 1845)	6	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Leontocebus	5428933	Leontocebus illigeri	9278135	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10837862	Saimiri cassiquiarensis macrodon (Elliot"," 1907)	10837862	Saimiri cassiquiarensis macrodon (Elliot"," 1907)	142	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Saimiri	2436659	Saimiri cassiquiarensis	7576788	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5707416	Aotus lemurinus griseimembra Elliot"," 1912	5786069	Aotus griseimembra Elliot"," 1912	22	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Aotidae	3239574	Aotus	2436667	Aotus griseimembra	5786069	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786518	Galagoides demidovii (G.Fischer"," 1808)	2436517	Galagoides demidoff (G.Fischer"," 1806)	5	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Galagoides	2436515	Galagoides demidoff	2436517	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8628111	Leontocebus nigricollis (Spix"," 1823)	8628111	Leontocebus nigricollis (Spix"," 1823)	596	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Leontocebus	5428933	Leontocebus nigricollis	8628111	LC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8493215	Leontocebus fuscicollis (Spix"," 1823)	8493215	Leontocebus fuscicollis (Spix"," 1823)	36	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Leontocebus	5428933	Leontocebus fuscicollis	8493215	LC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786093	Alouatta puruensis Lönnberg"," 1941	5786093	Alouatta puruensis Lönnberg"," 1941	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Alouatta	2436647	Alouatta puruensis	5786093	VU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7262043	Cercopithecus albogularis (Sykes"," 1831)	5786268	Cercopithecus mitis albogularis (Sykes"," 1831)	69	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus mitis	5219578	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8495760	Pithecia pissinattii Marsh"," 2014	8495760	Pithecia pissinattii Marsh"," 2014	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Pithecia	2436370	Pithecia pissinattii	8495760	DD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974557	Phenacolemur praecox Matthew"," 1915	4974557	Phenacolemur praecox Matthew"," 1915	25	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Paromomyidae	4827420	Phenacolemur	4827425	Phenacolemur praecox	4974557	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827543	Limnopithecus Hopwood"," 1933	4827543	Limnopithecus Hopwood"," 1933	5	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hominidae	5483	Limnopithecus	4827543			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974807	Teilhardina crassidens Bown & Rose"," 1987	4974807	Teilhardina crassidens Bown & Rose"," 1987	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Omomyidae	4827112	Teilhardina	4827135	Teilhardina crassidens	4974807	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5219527	Chiropotes satanas (Hoffmannsegg"," 1807)	5219527	Chiropotes satanas (Hoffmannsegg"," 1807)	44	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Chiropotes	2436405	Chiropotes satanas	5219527	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974741	Theropithecus oswaldi (Andrews"," 1916)	9420847	Simopithecus oswaldi Andrews"," 1916	81	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Theropithecus	2436552	Simopithecus oswaldi	9420847	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6142169	Arapahovius advena Bown & Rose"," 1991	6142169	Arapahovius advena Bown & Rose"," 1991	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Omomyidae	4827112	Arapahovius	4827151	Arapahovius advena	6142169	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5219554	Hylobates gabriellae Thomas"," 1909	4267267	Nomascus gabriellae (Thomas"," 1909)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hylobatidae	5484	Nomascus	4267265	Nomascus gabriellae	4267267	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8480019	Panamacebus transitus Bloch", Woodruff, Wood, Rincon, Harrington, Morgan, Foster, Montes, Jaramillo, Jud, Jones & MacFadden," 2016	8480019	Panamacebus transitus Bloch", Woodruff, Wood, Rincon, Harrington, Morgan, Foster, Montes, Jaramillo, Jud, Jones & MacFadden," 2016	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Panamacebus	8592099	Panamacebus transitus	8480019	",,,,,,,,,,,,
"4974587	Notharctus robustior (Leidy"," 1872)	4974587	Notharctus robustior (Leidy"," 1872)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Notharctidae	3239591	Notharctus	4827736	Notharctus robustior	4974587	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974575	Anchomomys pygmaeus (Rütimeyer"," 1890)	9417364	Caenopithecus pygmaeus (Rütimeyer"," 1890)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798			Fendantia	4827348	Caenopithecus pygmaeus	9417364	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827154	Tetonius Matthew"," 1915	4827154	Tetonius Matthew"," 1915	65	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Omomyidae	4827112	Tetonius	4827154			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974723	Propliopithecus haeckeli Schlosser"," 1911	4974723	Propliopithecus haeckeli Schlosser"," 1911	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pliopithecidae	3239599	Propliopithecus	4827095	Propliopithecus haeckeli	4974723	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974833	Uintanius rutherfurdi (Robinson"," 1966)	8851033	Huerfanius rutherfurdi (Robinson"," 1966)	8	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Omomyidae	4827112	Uintanius	4827113	Huerfanius rutherfurdi	8851033	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8909782	Pithecus entellus aeneas Pocock"," 1928	4267224	Semnopithecus hypoleucos Blyth"," 1841	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Semnopithecus	2436563	Semnopithecus hypoleucos	4267224	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827732	Copelemur Gingerich & Simons"," 1977	4827732	Copelemur Gingerich & Simons"," 1977	15	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Notharctidae	3239591	Copelemur	4827732			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8561081	Pandemonium hibernalis Fox et al."," 2014	8561081	Pandemonium hibernalis Fox et al."," 2014	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798			Pandemonium	4827436	Pandemonium hibernalis	8561081	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974518	Picrodus silberlingi Douglass"," 1908	4974518	Picrodus silberlingi Douglass"," 1908	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Picrodontidae	4827202	Picrodus	4827204	Picrodus silberlingi	4974518	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974450	Tinimomys graybulliensis Szalay"," 1974	4974450	Tinimomys graybulliensis Szalay"," 1974	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Micromomyidae	4827528	Tinimomys	4827530	Tinimomys graybulliensis	4974450	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6142184	Anemorhysis sublettensis (Gazin"," 1952)	9380691	Paratetonius sublettensis (Gazin"," 1952)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Omomyidae	4827112	Anemorhysis	4827138	Paratetonius sublettensis	9380691	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974467	Palaechthon woodi Gazin"," 1971	4974467	Palaechthon woodi Gazin"," 1971	133	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Palaechthonidae	4827440	Palaechthon	4827447	Palaechthon woodi	4974467	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8439665	Purgatorius coracis Fox & Scott"," 2011	8439665	Purgatorius coracis Fox & Scott"," 2011	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Purgatoriidae	4827520	Purgatorius	4827521	Purgatorius coracis	8439665	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9423182	Paragalago cocos (Heller"," 1912)	9423182	Paragalago cocos (Heller"," 1912)	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Paragalago	9553756	Paragalago cocos	9423182	LC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10651125	BOLD:AAC9211	10651125	BOLD:AAC9211	2	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Lophocebus	2436587	Lophocebus albigena	2436589	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10249377	BOLD:AAJ9510	10249377	BOLD:AAJ9510	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Ateles	2436640	Ateles paniscus	2436645	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974832	Jemezius szalayi Beard"," 1987	4974832	Jemezius szalayi Beard"," 1987	43	SPECIES	PROVISIONALLY_ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Omomyidae	4827112	Uintanius	4827113	Jemezius szalayi	4974832	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436607	Macaca ochreata (Ogilby"," 1841)	2436607	Macaca ochreata (Ogilby"," 1841)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca ochreata	2436607	VU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8929075	Phenacolemur pagei (Jepsen"," 1930)	8929075	Phenacolemur pagei (Jepsen"," 1930)	3	SPECIES	PROVISIONALLY_ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Paromomyidae	4827420	Phenacolemur	4827425	Phenacolemur pagei	8929075	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9311132	Pongo tapanuliensis Nurcahyo", Meijaard, Nowak, Fredriksson & Groves," 2017	9311132	Pongo tapanuliensis Nurcahyo", Meijaard, Nowak, Fredriksson & Groves," 2017	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hominidae	5483	Pongo	5219531	Pongo tapanuliensis	9311132	CR",,,,,,,,,,,,,,,,,,,,,,,,,,
"8865325	Lemur mongoz Linnaeus"," 1758	2436418	Eulemur mongoz (Linnaeus"," 1766)	5	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Eulemur	2436417	Eulemur mongoz	2436418	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436496	Lepilemur dorsalis Gray"," 1870	2436496	Lepilemur dorsalis Gray"," 1870	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lepilemuridae	4266927	Lepilemur	2436489	Lepilemur dorsalis	2436496	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827185	Eosimias Beard", Qi, Dawson, Wang & Li," 1994	4827185	Eosimias Beard", Qi, Dawson, Wang & Li," 1994	2	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Eosimiidae	4827184	Eosimias	4827185			",,,,,,,,,,,,,,,,,,,,,,,,,,
"8664531	Solimoea acrensis Kay & Cozzuol"," 2006	8664531	Solimoea acrensis Kay & Cozzuol"," 2006	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Solimoea	8458804	Solimoea acrensis	8664531	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9777222	Lemur spec Linnæus"," 1758	9777222	Lemur spec Linnæus"," 1758	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Lemur	2436411	Lemur	9777222	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8701067	Teilhardina gingerichi Rose", Chew, Dunn, Kraus, Fricke & Zack," 2012	8701067	Teilhardina gingerichi Rose", Chew, Dunn, Kraus, Fricke & Zack," 2012	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Omomyidae	4827112	Teilhardina	4827135	Teilhardina gingerichi	8701067	",,,,,,,,,,,,,,,,,,,,,,,,
"4974760	Arsinoea kallimos Simons"," 1992	4974760	Arsinoea kallimos Simons"," 1992	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798			Arsinoea	4827224	Arsinoea kallimos	4974760	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827139	Periconodon Stehlin"," 1916	4827139	Periconodon Stehlin"," 1916	2	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Ekgmowechashalidae	8583146	Periconodon	4827139			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9969930	Walshina esmaraldensis López-Torres", Silcox & Holroyd," 2018	9969930	Walshina esmaraldensis López-Torres", Silcox & Holroyd," 2018	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Omomyidae	4827112	Walshina	10318359	Walshina esmaraldensis	9969930	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827754	Donrussellia Szalay"," 1976	4827754	Donrussellia Szalay"," 1976	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Adapidae	3239541	Donrussellia	4827754			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4266931	Eulemur macaco macaco (Linnaeus"," 1766)	2436420	Eulemur macaco (Linnaeus"," 1766)	4	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Eulemur	2436417	Eulemur macaco	2436420	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9426	Tarsiidae	9426	Tarsiidae	1	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Tarsiidae	9426					",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827524	Alveojunctus Bown"," 1982	4827524	Alveojunctus Bown"," 1982	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Picromomyidae	4827523	Alveojunctus	4827524			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5936361	Plesiadapis anceps Simpson"," 1936	5936361	Plesiadapis anceps Simpson"," 1936	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Plesiadapidae	3239538	Plesiadapis	3239539	Plesiadapis anceps	5936361	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3239569	Cothurus Palmer"," 1899	2436408	Cacajao Lesson"," 1840	2	GENUS	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Cacajao	2436408			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10894488	Sapajus nigritus nigritus (Goldfuss"," 1809)	10894488	Sapajus nigritus nigritus (Goldfuss"," 1809)	38	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Sapajus	4827386	Sapajus nigritus	7519053	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827291	Cynomolgus Trouessart"," 1904	2436602	Macaca Lacépède"," 1799	2	GENUS	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5707330	Presbytis femoralis robinsoni Thomas"," 1910	8993538	Presbytis robinsoni Thomas"," 1910	3	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Presbytis	3239596	Presbytis robinsoni	8993538	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5219547	Hylobates concolor (Harlan"," 1826)	7262062	Nomascus concolor (Harlan"," 1826)	18	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hylobatidae	5484	Nomascus	4267265	Nomascus concolor	7262062	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9655824	Lepilemur sahamalaza Andriaholinirina", Fausser, Roos, Zinner, Thalmann, Rabarivola, Ravaoarimanana et al.," 2017	9655824	Lepilemur sahamalaza Andriaholinirina", Fausser, Roos, Zinner, Thalmann, Rabarivola, Ravaoarimanana et al.," 2017	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lepilemuridae	4266927	Lepilemur	2436489	Lepilemur sahamalaza	9655824	CR",,,,,,,,,,,,,,,,,,,,
